customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,postcode
3524,Waiter,Piscopello,Male,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,2145
3525,Town,Yitzhakov,Male,1996-08-16,Editor,,Mass Customer,N,No,2294
3526,Pail,Iacopini,Male,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,2007
3527,Kiley,Scotson,Female,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,2147
3528,Eliot,Scammell,Male,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,3978
3529,Austine,Kinny,Female,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,2705
3530,Erik,Kenneford,Male,1973-10-23,Staff Scientist,,High Net Worth,N,Yes,3305
3531,Shannah,Pountain,Female,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,2575
3532,May,Birch,Female,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,3072
3533,Neale,Lowings,Male,1981-02-14,,Financial Services,Affluent Customer,N,Yes,2250
3534,Kacie,Stanbrooke,Female,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,2198
3535,Bren,Dabbes,Female,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,4509
3536,Laurence,Aulsford,Male,1967-12-24,Professor,Retail,Affluent Customer,N,No,4061
3537,Sholom,Pavlasek,Male,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,2136
3538,Kerby,Nassie,Male,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,4670
3539,Sheelah,Caine,Female,1985-03-21,,IT,Mass Customer,N,Yes,4304
3540,Ali,Naris,Male,1954-08-27,,,Mass Customer,N,Yes,4350
3541,Aloin,Harhoff,Male,1986-01-03,,Health,Mass Customer,N,No,3046
3542,Perl,Suddaby,Female,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,2097
3543,Shanie,Zahor,Female,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,3065
3544,Benoite,Trahmel,Female,1998-08-13,Help Desk Technician,,Affluent Customer,N,No,3023
3545,Wenonah,Filgate,Female,1974-07-19,Developer II,,High Net Worth,N,No,2508
3546,Hally,Pollie,Female,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,2745
3547,Ganny,Dwerryhouse,Male,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,4680
3548,Dalli,Seden,Male,1958-08-02,,,Affluent Customer,N,No,2778
3549,Jodee,Macewan,Female,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,3125
3550,Daisey,Britto,Female,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,2101
3551,Zed,Douris,Male,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,2076
3552,Ebeneser,Lowde,Male,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,3182
3553,Dietrich,Geggie,Male,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,4730
3554,Briggs,Mower,Male,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,4155
3555,Latashia,,Female,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,4215
3556,Larina,Gheeorghie,Female,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,4505
3557,Tisha,Gibbings,Female,1978-05-12,,Health,Affluent Customer,N,No,4000
3558,Torey,Sarney,Male,1954-09-05,,,High Net Worth,N,Yes,2204
3559,Farra,Bails,Female,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,4074
3560,Gav,Bonin,Male,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,2065
3561,Emelda,Allbones,Female,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,2072
3562,Martynne,Bullivant,Female,1973-01-02,Recruiting Manager,,Affluent Customer,N,No,2570
3563,De,Leyband,Female,1990-03-12,,Financial Services,Affluent Customer,N,No,4225
3564,Sandy,Olford,Male,1972-05-15,Programmer Analyst IV,,High Net Worth,N,Yes,4179
3565,Charyl,Pottiphar,U,,Structural Engineer,IT,High Net Worth,N,Yes,2566
3566,Bram,Pheasant,Male,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,3564
3567,Eileen,Ilchenko,Female,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,3556
3568,Berthe,Griniov,Female,1955-09-15,Nurse,Retail,Affluent Customer,N,No,2570
3569,Janel,Daice,Female,1973-05-18,Senior Editor,,Affluent Customer,N,No,4208
3570,Mordy,Hedin,Male,1962-01-31,,Entertainment,Mass Customer,N,No,4508
3571,Othilia,Metcalf,Female,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,2795
3572,Willis,Tilston,Male,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,2799
3573,Mab,Dwyer,Female,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,4007
3574,Eileen,Eland,Female,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,2177
3575,Kandace,Desesquelle,Female,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,2565
3576,Rochette,Ebbens,Female,1969-09-19,Account Coordinator,,Mass Customer,N,No,3216
3577,Fowler,Scotsbrook,Male,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,3805
3578,Dorella,Sineath,Female,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,2155
3579,Rachel,Somes,Female,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,2155
3580,Roby,Samson,Female,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,4128
3581,Lindsy,Ygo,Female,1957-07-10,,,Mass Customer,N,Yes,3103
3582,Beryle,Qusklay,Female,1961-12-11,Media Manager II,Property,Mass Customer,N,No,2196
3583,Josselyn,Mathey,Female,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,2763
3584,Adler,Teale,Male,1962-01-14,,Health,Mass Customer,N,No,2260
3585,Concordia,Lunbech,Female,1962-07-28,,Financial Services,High Net Worth,N,Yes,4575
3586,Abby,Brownstein,Female,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,2065
3587,Ines,Galfour,Female,1997-09-24,,,Affluent Customer,N,No,2346
3588,Henrie,Beadman,Female,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,4715
3589,Nalani,Dummer,Female,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,3174
3590,Carolan,Velez,Female,1978-04-16,,Manufacturing,Mass Customer,N,Yes,3121
3591,Dwight,Kinsey,Male,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,2768
3592,Pall,MacCart,Male,1954-04-27,Junior Executive,,Mass Customer,N,No,3183
3593,Carry,Abercromby,Female,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,2283
3594,Gustavo,Juschka,Male,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,2429
3595,Timi,Huson,Female,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,2065
3596,Christi,Gilluley,Female,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,3752
3597,Giorgi,,Male,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,2558
3598,Penny,McKirdy,Male,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,2548
3599,Lane,Maguire,Male,1956-02-27,Physical Therapy Assistant,,High Net Worth,N,Yes,2830
3600,Godart,Gooderick,Male,1962-05-17,Staff Accountant II,,Mass Customer,N,No,2560
3601,Fanya,Gethyn,Female,1975-12-23,Junior Executive,IT,Mass Customer,N,No,4555
3602,Alicea,Scamwell,Female,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,3199
3603,Cale,Yaneev,Male,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,2049
3604,Findlay,Lubman,Male,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,2038
3605,Andy,Risely,Male,1994-01-28,Internal Auditor,,Mass Customer,N,No,2233
3606,Jamima,Wainscot,Female,1957-02-09,Graphic Designer,,High Net Worth,N,No,3133
3607,Troy,Blaydes,Male,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,4211
3608,Conway,Surgen,Male,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,3127
3609,Chicky,Butterfield,Male,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,3030
3610,Erl,Markel,Male,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,2759
3611,Uriah,Chantree,Male,1970-04-10,Statistician II,,Affluent Customer,N,Yes,4165
3612,Normand,Matous,Male,1979-11-27,,IT,High Net Worth,N,No,3064
3613,Fairfax,Pummery,Male,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,2193
3614,Berkie,Gimber,Male,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,3146
3615,Junia,Napton,Female,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,2753
3616,Vale,Dagnan,Male,2001-04-02,Product Engineer,Property,High Net Worth,N,No,4306
3617,Jessa,Milnthorpe,Female,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,2650
3618,Evyn,Rouby,Male,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,2000
3619,Myranda,Cridland,Female,1996-02-17,Administrative Assistant IV,,Mass Customer,N,Yes,2830
3620,Gerry,Ackhurst,Male,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,2322
3621,Umeko,Hearfield,Female,1975-01-16,Developer IV,Health,High Net Worth,N,No,2322
3622,Anetta,Brosenius,Female,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,2763
3623,Oren,Barwack,Male,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,2217
3624,Lenka,,Female,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,2768
3625,Cammie,Rubinfeld,Female,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,2810
3626,Cora,Hince,Female,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2151
3627,Loren,Pischof,Male,1961-08-12,Teacher,Health,High Net Worth,N,Yes,4035
3628,Sharron,Gaynes,Female,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,3805
3629,Vale,Starcks,Female,1976-10-29,Editor,Health,High Net Worth,N,No,2132
3630,Jeni,Heymes,Female,1978-11-15,Tax Accountant,Property,Affluent Customer,N,Yes,2759
3631,Mignonne,Barwood,Female,1962-07-01,Project Manager,IT,High Net Worth,N,Yes,2145
3632,Elena,Sandys,Female,1990-03-27,Teacher,,Mass Customer,N,No,4343
3633,Donavon,Ainsby,Male,1983-04-18,Biostatistician III,Health,Mass Customer,N,No,2766
3634,Clemence,Kornas,Female,1963-06-01,Speech Pathologist,,High Net Worth,N,Yes,2087
3635,Elset,,Female,1977-07-06,VP Marketing,Retail,High Net Worth,N,No,2036
3636,Trudi,Bickerstasse,Female,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Yes,2502
3637,Luigi,Edgeworth,Male,1958-01-01,,Manufacturing,Affluent Customer,N,Yes,2190
3638,Fifi,Dorrins,Female,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,No,2800
3639,Megan,Perrygo,Female,1974-01-11,Food Chemist,Health,High Net Worth,N,No,3012
3640,Merralee,Forman,Female,1985-04-28,Staff Scientist,,Mass Customer,N,No,2018
3641,Wolfie,Hoyes,Male,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,No,3212
3642,Ardith,Portigall,Female,1962-05-21,,,Affluent Customer,N,Yes,3350
3643,Bettye,Dumberrill,Female,1971-02-08,Technical Writer,,Mass Customer,N,No,4216
3644,Peder,Frotton,Male,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,3040
3645,Cozmo,Rylstone,Male,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,2229
3646,Allene,Pauly,Female,1981-10-22,Social Worker,Health,Mass Customer,N,No,2045
3647,Carlyle,Frape,Male,1971-11-07,Marketing Manager,,Affluent Customer,N,No,2220
3648,Tracie,Bartolomeoni,Female,1954-02-21,Paralegal,Financial Services,Mass Customer,N,No,2480
3649,Jayne,Gawthrope,Female,1977-07-12,Office Assistant II,Property,Mass Customer,N,Yes,4064
3650,Darrelle,Rosas,Female,1999-10-21,Office Assistant I,IT,Mass Customer,N,Yes,2024
3651,Baxie,,Male,1999-11-15,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4508
3652,Aldrich,Camble,Male,1955-02-06,Nurse,Health,High Net Worth,N,Yes,2064
3653,Devlen,Perrett,Male,1991-01-04,Environmental Specialist,,Mass Customer,N,Yes,4211
3654,Kenyon,Paddefield,U,,Electrical Engineer,Manufacturing,Mass Customer,N,No,3101
3655,Waldemar,Mostin,Male,1974-06-01,,,Mass Customer,N,Yes,4076
3656,Talia,Sidnell,Female,1976-12-24,,Property,Mass Customer,N,Yes,2205
3657,Wyatan,Rogeon,Male,1961-07-24,,,High Net Worth,N,No,2759
3658,Bo,Vell,Male,1962-10-20,,Entertainment,Mass Customer,N,Yes,3930
3659,Farra,Catto,Female,1976-12-23,VP Sales,Financial Services,High Net Worth,N,No,3101
3660,Gradeigh,Hothersall,Male,1981-03-14,Administrative Assistant IV,Financial Services,Mass Customer,N,No,2768
3661,Tadeas,Shitliff,Male,1965-12-18,Research Associate,Manufacturing,Mass Customer,N,Yes,3380
3662,Pippo,Cator,Male,1977-12-30,Community Outreach Specialist,Retail,Mass Customer,N,No,3030
3663,Hermy,Casement,Male,1998-02-10,Information Systems Manager,,Affluent Customer,N,No,3073
3664,Faina,Czaja,Female,1990-02-23,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,2261
3665,Toma,Klaaasen,Female,1989-03-23,Dental Hygienist,Health,Mass Customer,N,No,2486
3666,Mathew,Marousek,Male,1957-03-27,Statistician II,Health,High Net Worth,N,No,4211
3667,Nettie,Goghin,Female,1983-02-06,Graphic Designer,Retail,Mass Customer,N,Yes,2152
3668,Katlin,Ragsdale,Female,1955-02-09,Desktop Support Technician,Property,Mass Customer,N,Yes,2745
3669,Maynard,Isaq,Male,1977-06-18,Design Engineer,Manufacturing,Affluent Customer,N,No,3041
3670,Leupold,Bernardini,Male,1977-03-20,,Financial Services,Affluent Customer,N,Yes,3216
3671,Crystie,Deshorts,Female,1992-01-05,Programmer Analyst III,,Affluent Customer,N,No,4511
3672,Werner,Yglesias,Male,1987-05-25,,IT,Mass Customer,N,Yes,2031
3673,Tobin,Fucher,Male,1979-09-28,,Manufacturing,Mass Customer,N,Yes,2176
3674,Rodger,Gores,Male,1998-12-24,Tax Accountant,Property,Mass Customer,N,No,2176
3675,Samuele,Heller,Male,1999-12-17,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,2320
3676,Derk,Willingale,Male,1965-12-15,Health Coach I,Health,Affluent Customer,N,No,4500
3677,Bartel,Fonteyne,Male,1986-07-11,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2089
3678,Tonya,Worthington,Female,1969-08-06,Engineer IV,Manufacturing,Mass Customer,N,No,4306
3679,Murielle,Klimkov,Female,1992-05-05,Developer II,,High Net Worth,N,No,2066
3680,Sawyere,Onele,Male,1983-08-11,Accountant I,Retail,High Net Worth,N,No,3321
3681,Doll,Benedicto,Female,1962-02-06,Community Outreach Specialist,Property,Mass Customer,N,Yes,2011
3682,Dukie,Asson,Male,1978-06-15,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,3161
3683,Lorain,Maliphant,Female,1957-03-30,Chief Design Engineer,,Mass Customer,N,Yes,2133
3684,Jeffie,Mortell,Male,1974-04-25,Food Chemist,Health,High Net Worth,N,Yes,3196
3685,Solomon,Ruffles,Male,1989-06-12,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,3350
3686,Shirley,Siss,Female,1976-08-06,,Financial Services,High Net Worth,N,Yes,2197
3687,Jessie,Wards,Male,1971-10-14,Software Engineer III,Manufacturing,Mass Customer,N,Yes,3064
3688,Fritz,Le Merchant,Male,1994-04-27,General Manager,IT,Affluent Customer,N,Yes,2753
3689,Orel,Joncic,Female,1967-09-25,,Health,Mass Customer,N,Yes,3153
3690,Sheela,Nutton,Female,1957-05-11,Chemical Engineer,Manufacturing,Mass Customer,N,No,3193
3691,Mathew,Seid,Male,1973-08-16,Environmental Tech,Retail,Affluent Customer,N,No,2147
3692,Linea,Kubica,Female,1961-11-05,Business Systems Development Analyst,,High Net Worth,N,Yes,2761
3693,Brenna,Raft,Female,1985-01-19,,Manufacturing,Affluent Customer,N,Yes,2035
3694,Antoni,MacAllister,Male,1984-04-19,,Health,Mass Customer,N,Yes,4573
3695,Lem,Clamp,Male,1978-02-27,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3064
3696,Orlan,Dunning,Male,1962-12-11,Senior Financial Analyst,Financial Services,High Net Worth,N,No,4207
3697,Zebedee,Christal,Male,1978-10-10,Recruiting Manager,,Mass Customer,N,Yes,2120
3698,Devon,Baudic,Female,1995-10-03,Geological Engineer,Manufacturing,Mass Customer,N,No,2289
3699,Lillian,Somerfield,Female,1990-10-08,Recruiting Manager,Manufacturing,Mass Customer,N,No,2750
3700,Lazar,Restall,Male,1971-09-06,Associate Professor,Entertainment,Mass Customer,N,No,3747
3701,Anstice,Dunsmuir,Female,1974-01-20,Physical Therapy Assistant,,Affluent Customer,N,No,2256
3702,Floyd,Meharry,Male,1993-02-18,Biostatistician IV,Health,Mass Customer,N,No,3196
3703,Kelvin,Oldford,Male,1973-06-18,Teacher,Property,Affluent Customer,N,No,3165
3704,Haslett,Ropars,Male,1975-05-08,Health Coach III,Health,High Net Worth,N,Yes,4209
3705,Tedmund,Clawsley,Male,1971-12-04,,Manufacturing,Mass Customer,N,Yes,3189
3706,Darby,Jellett,Male,1966-04-03,Assistant Professor,Argiculture,Affluent Customer,N,Yes,2204
3707,Marten,Posnette,Male,1993-05-16,Senior Editor,Retail,Mass Customer,N,Yes,4350
3708,Lois,Laskey,Female,1963-05-15,Cost Accountant,Financial Services,Mass Customer,N,No,2768
3709,Lilly,Roubay,Female,1955-03-31,GIS Technical Architect,Health,Mass Customer,N,No,4078
3710,Sallyann,Stangoe,Female,1974-08-22,Physical Therapy Assistant,,Mass Customer,N,No,2350
3711,Ellene,Scinelli,Female,1961-05-04,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3064
3712,Esmeralda,Klousner,Female,1957-07-12,Recruiting Manager,Financial Services,Mass Customer,N,No,2023
3713,Cynthy,Snoad,Female,1993-02-03,,Telecommunications,High Net Worth,N,Yes,3805
3714,Lemuel,Gerram,Male,1962-03-30,VP Sales,Manufacturing,Mass Customer,N,No,4118
3715,Willow,Rusbridge,Female,1974-11-08,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,2821
3716,Kari,Bamlett,Female,1998-08-24,,Retail,Affluent Customer,N,No,3150
3717,Arlin,Woollacott,Male,1958-12-07,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,3337
3718,Damiano,,U,,Geologist IV,IT,Mass Customer,N,Yes,3072
3719,Dorette,Attridge,Female,1956-10-19,Sales Representative,Retail,Mass Customer,N,No,2125
3720,Adelice,Tams,Female,1972-08-15,,,Mass Customer,N,No,3201
3721,Merrili,Potticary,Female,1994-10-13,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,2075
3722,Merilee,Hammerson,Female,1975-11-07,,Retail,Mass Customer,N,No,2484
3723,Justine,Pirt,Female,1993-10-22,Accountant II,Financial Services,High Net Worth,N,No,3158
3724,Griffith,Minor,Male,1976-03-23,,IT,Affluent Customer,N,No,2250
3725,Elisha,Venny,Male,1970-07-21,Research Assistant II,,Mass Customer,N,Yes,3109
3726,Ange,Austick,Female,1976-06-17,GIS Technical Architect,Property,Mass Customer,N,No,4132
3727,Eba,Youle,U,,Assistant Professor,IT,Mass Customer,N,No,2765
3728,Chanda,Garmons,Female,1986-09-01,Technical Writer,Property,Affluent Customer,N,Yes,2756
3729,Armand,McNish,Male,1960-12-16,Financial Analyst,Financial Services,Mass Customer,N,No,2194
3730,Joann,Clemson,Female,1960-02-18,Junior Executive,Manufacturing,Affluent Customer,N,No,4212
3731,Jandy,Rodgers,Female,1991-10-27,Chief Design Engineer,,Mass Customer,N,No,2016
3732,Shawn,De Hooge,Female,1992-06-07,Research Associate,Manufacturing,Mass Customer,N,No,2390
3733,Shelden,Rodenburg,Male,1977-11-01,,,Mass Customer,N,No,2505
3734,Trixi,Wickes,Female,1977-01-07,Help Desk Technician,Manufacturing,Mass Customer,N,No,2164
3735,Cchaddie,Heffron,Male,1961-12-02,Senior Quality Engineer,Entertainment,Mass Customer,N,No,3149
3736,Charles,Brounfield,Male,1992-03-13,Senior Developer,Argiculture,Mass Customer,N,Yes,2806
3737,Elyssa,De Witt,Female,1981-03-21,Design Engineer,Manufacturing,Affluent Customer,N,No,2192
3738,Lucila,Smalls,Female,1959-12-19,Professor,Financial Services,High Net Worth,N,Yes,3006
3739,Gates,Nelthorpe,Female,1991-08-27,Environmental Tech,IT,High Net Worth,N,No,3191
3740,Rania,Poulter,Female,1979-12-03,Dental Hygienist,Health,Mass Customer,N,No,2528
3741,Mollee,Jeavons,Female,1970-02-01,Nurse,,Affluent Customer,N,Yes,2806
3742,Veda,Faill,Female,1961-11-09,Editor,Property,High Net Worth,N,Yes,2232
3743,Riki,Aimable,Female,1986-08-02,Tax Accountant,Property,Mass Customer,N,No,3199
3744,Franchot,Loeber,Male,1981-01-05,,Financial Services,Mass Customer,N,Yes,2558
3745,Randy,Duligall,Female,1977-12-05,Dental Hygienist,Health,Mass Customer,N,Yes,2060
3746,Thaddeus,McLurg,Male,1961-09-01,Developer II,,Affluent Customer,N,Yes,2450
3747,Valerye,Yukhtin,Female,1990-02-24,Web Developer IV,Manufacturing,Mass Customer,N,Yes,4213
3748,Maurise,Beal,Male,1956-01-10,Staff Scientist,,Affluent Customer,N,Yes,2176
3749,Blondelle,Swynley,Female,2001-04-21,,IT,Affluent Customer,N,No,2560
3750,Yanaton,Beacom,Male,1972-04-14,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2753
3751,Millicent,Nacci,Female,1978-12-28,Environmental Specialist,,Affluent Customer,N,Yes,2257
3752,Peta,Nunes Nabarro,Female,1961-09-15,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,4123
